2025.04.03 10:22:51 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:52 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:52 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:52 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:52 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:53 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:53 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:53 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:53 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:53 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:53 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:53 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:54 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:54 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:54 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:54 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:54 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
2025.04.03 10:22:54 INFO  no build target found for C:\Users\Usuario\OneDrive\Escritorio\Universidad\4 Semestre\FDP funcional y concurrente\Taller4\Taller4_ColeccionesyExpresionesFor\src\main\scala\Anagramas\package.scala. Using presentation compiler with project's scala-library version: 3.3.5
